date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-02-03,161.1757,162.4098,161.0743,161.9309,3309288,3309288,1.142,0.71,161.8317,"Feb 3, 17",0.030292715267182364
2017-02-06,161.4612,162.0782,160.6046,161.9677,2650785,2650785,0.036839,0.023,161.561,"Feb 6, 17",0.030526856940709973
2017-02-07,162.0967,164.5097,162.0046,164.3623,3873455,3873455,2.3946,1.478,163.8979,"Feb 7, 17",0.04576260833824307
2017-02-08,164.7708,164.7708,163.267,163.5362,2913126,2913126,-0.826156,-0.503,163.762,"Feb 8, 17",0.04050650952027678
2017-02-09,163.5362,165.0493,163.2948,164.5016,3090710,3090710,0.965416,0.59,164.3824,"Feb 9, 17",0.04664891092309074
2017-02-10,164.6501,166.0426,164.0839,165.8662,2930710,2930710,1.3646,0.83,165.4471,"Feb 10, 17",0.05533124048004122
2017-02-13,166.386,166.9987,166.0147,166.4974,3093372,3093372,0.631235,0.381,166.4921,"Feb 13, 17",0.0593472791846779
2017-02-14,165.7641,167.2122,165.5598,167.2122,2776528,2776528,0.71478,0.429,166.6764,"Feb 14, 17",0.06389522669113268
2017-02-15,167.2772,168.8738,166.9151,168.651,2914292,2914292,1.4388,0.86,168.2176,"Feb 15, 17",0.07304965712242428
2017-02-16,168.4375,169.6814,167.8991,168.419,3251547,3251547,-0.232073,-0.138,168.6149,"Feb 16, 17",0.07157354657192413
2017-02-17,168.2519,168.5489,167.0915,167.7135,3552495,3552495,-0.705497,-0.419,167.72,"Feb 17, 17",0.06708477073839886
2017-02-21,167.6485,167.8249,166.2746,167.3329,4480299,4480299,-0.380597,-0.227,167.1729,"Feb 21, 17",0.06466318593012134
2017-02-22,167.175,168.3354,167.175,168.159,3020540,3020540,0.826176,0.494,167.9694,"Feb 22, 17",0.06991928474808762
2017-02-23,168.9481,169.4122,167.9455,168.6232,2282526,2282526,0.464142,0.276,168.5563,"Feb 23, 17",0.07287277835818323
2017-02-24,167.2864,168.4746,166.9894,168.3447,3300093,3300093,-0.278487,-0.165,167.6768,"Feb 24, 17",0.07110080944303536
2017-02-27,168.1962,168.2519,166.4231,166.5345,3691327,3691327,-1.8102,-1.075,167.007,"Feb 27, 17",0.059583329621848466
2017-02-28,166.516,167.6763,166.4881,166.9244,3273420,3273420,0.38988,0.234,166.9698,"Feb 28, 17",0.062064086103055305
2017-03-01,167.5371,169.4586,167.1194,168.9017,3005564,3005564,1.9773,1.185,168.6804,"Mar 1, 17",0.0746447472733311
2017-03-02,168.8367,168.8367,167.4907,167.5835,2918183,2918183,-1.3182,-0.78,167.8747,"Mar 2, 17",0.06625763982648052
2017-03-03,167.1286,168.3168,166.8733,167.1379,1825048,1825048,-0.445578,-0.266,167.2993,"Mar 3, 17",0.0634224895622441
2017-03-06,166.8316,168.0105,166.6923,167.5278,3204434,3204434,0.389879,0.233,167.5705,"Mar 6, 17",0.06590324604345112
2017-03-07,167.7506,168.289,167.2769,167.4443,2980516,2980516,-0.083544,-0.05,167.6569,"Mar 7, 17",0.06537197349618049
2017-03-08,167.7877,167.9734,166.4417,166.5809,3557396,3557396,-0.863306,-0.516,167.0039,"Mar 8, 17",0.05987855173194853
2017-03-09,166.3025,166.3953,163.267,164.4737,5444076,5444076,-2.1072,-1.265,164.3497,"Mar 9, 17",0.046471395904302215
2017-03-10,165.4299,166.6181,164.6965,165.0771,3100326,3100326,0.603386,0.367,165.4165,"Mar 10, 17",0.050310555844697846
2017-03-13,165.0957,165.2906,163.7636,163.8054,3482189,3482189,-1.2718,-0.77,164.3251,"Mar 13, 17",0.04221930676249497
2017-03-14,163.5455,164.1396,162.6459,163.1184,3147497,3147497,-0.686931,-0.419,163.1103,"Mar 14, 17",0.03784823802028124
2017-03-15,163.1092,163.6383,162.218,163.202,3815537,3815537,0.083545,0.051,162.9371,"Mar 15, 17",0.03838014682209934
2017-03-16,165.6619,166.1632,164.1396,164.5294,4311848,4311848,1.3274,0.813,164.8445,"Mar 16, 17",0.04682578968733179
2017-03-17,163.6476,164.1117,163.0535,163.0535,5920967,5920967,-1.476,-0.897,163.4363,"Mar 17, 17",0.03743530881886981
2017-03-20,163.0535,163.5455,162.58,163.0999,2476125,2476125,0.046414,0.028,163.143,"Mar 20, 17",0.0377305309289697
2017-03-21,163.3876,163.5919,161.3733,161.4104,3927741,3927741,-1.6895,-1.036,162.0869,"Mar 21, 17",0.026981010346771455
2017-03-22,161.5589,162.5058,160.4078,162.2459,3450512,3450512,0.835457,0.518,161.8134,"Mar 22, 17",0.0322969170922149
2017-03-23,161.921,163.072,161.1133,162.283,3739976,3739976,0.037131,0.023,162.3877,"Mar 23, 17",0.032532967529385275
2017-03-24,162.5615,162.9142,160.9555,161.364,3221675,3221675,-0.919001,-0.566,161.7182,"Mar 24, 17",0.02668578823667139
2017-03-27,160.3057,161.6703,159.7522,161.3083,3259049,3259049,-0.055699,-0.035,161.1188,"Mar 27, 17",0.026331394453641813
2017-03-28,161.4661,162.4501,160.5935,161.9952,3523870,3523870,0.686931,0.426,161.7379,"Mar 28, 17",0.030701826941308075
2017-03-29,161.8003,161.9766,161.0205,161.4661,3085606,3085606,-0.529124,-0.327,161.4686,"Mar 29, 17",0.02733540412980103
2017-03-30,161.3918,162.0695,161.234,161.3918,3168254,3168254,-0.074262,-0.046,161.5628,"Mar 30, 17",0.02686266700091226
2017-03-31,161.5032,162.4037,161.234,161.6517,2913684,2913684,0.259921,0.161,161.8213,"Mar 31, 17",0.028516292570201118
2017-04-03,161.3547,162.3294,160.9463,161.9859,4286498,4286498,0.334183,0.207,161.7401,"Apr 3, 17",0.030642655268378387
2017-04-04,161.0762,162.4129,160.8349,162.0045,3108885,3108885,0.018566,0.011,161.9133,"Apr 4, 17",0.030760998614237582
2017-04-05,162.1716,163.6847,160.4171,160.4821,6238894,6238894,-1.5224,-0.94,162.372,"Apr 5, 17",0.021074659381127882
2017-04-06,161.0298,161.0298,159.8973,160.0829,3435403,3435403,-0.399163,-0.249,160.3478,"Apr 6, 17",0.018534731226991355
2017-04-07,159.7395,160.5285,158.9968,159.7952,3588302,3588302,-0.287769,-0.18,159.9503,"Apr 7, 17",0.016704226893461623
2017-04-10,160.1572,160.1851,158.7369,158.9226,3789936,3789936,-0.87259,-0.546,159.2731,"Apr 10, 17",0.011152269710847625
2017-04-11,158.412,158.9504,156.8618,158.347,4891911,4891911,-0.575537,-0.362,157.9991,"Apr 11, 17",0.007489988534693045
2017-04-12,158.7741,158.9226,157.8272,158.4213,3276931,3276931,0.074264,0.047,158.4464,"Apr 12, 17",0.007962725663581634
2017-04-13,157.7344,159.0711,157.3723,157.3723,3205462,3205462,-1.049,-0.662,158.1175,"Apr 13, 17",0.001288415458949406
2017-04-17,157.5766,159.0154,157.4559,158.8298,3720218,3720218,1.4574,0.926,158.6863,"Apr 17, 17",0.010561825490647672
2017-04-18,158.542,159.3774,157.6508,157.8551,6345465,6345465,-0.974703,-0.614,158.5345,"Apr 18, 17",0.004360252414904032
2017-04-19,150.1596,150.9765,148.1545,150.0946,19284284,19284284,-7.7605,-4.916,149.803,"Apr 19, 17",-0.0450162817538738
2017-04-20,149.7511,150.7537,148.9899,150.6608,6487379,6487379,0.566254,0.377,149.9899,"Apr 20, 17",-0.04141380850519638
2017-04-21,150.4288,150.4845,148.8785,148.8785,5607756,5607756,-1.7823,-1.183,149.4272,"Apr 21, 17",-0.05275377330759476
2017-04-24,149.7233,149.9832,148.9157,149.222,5320608,5320608,0.343466,0.231,149.3715,"Apr 24, 17",-0.0505682389364878
2017-04-25,150.1781,150.4195,148.8785,148.8878,4860407,4860407,-0.334184,-0.224,149.5988,"Apr 25, 17",-0.05269460163466525
2017-04-26,149.0178,149.5469,148.4237,148.5815,4328001,4328001,-0.306335,-0.206,148.795,"Apr 26, 17",-0.054643449314053995
2017-04-27,148.795,148.9714,148.1823,148.8228,4122943,4122943,0.241355,0.162,148.6395,"Apr 27, 17",-0.05310816709062433
2017-04-28,148.9899,149.0735,148.2473,148.795,4154147,4154147,-0.027847,-0.019,148.7493,"Apr 28, 17",-0.05328504585486538
2017-05-01,148.5722,148.9157,147.319,147.449,4935312,4935312,-1.346,-0.905,147.8954,"May 1, 17",-0.06184903206595667
2017-05-02,148.0059,148.0524,147.2633,147.6903,3208239,3208239,0.241353,0.164,147.61,"May 2, 17",-0.060313749842527006
2017-05-03,147.3561,148.0152,147.1519,147.254,3993396,3993396,-0.436295,-0.295,147.5062,"May 3, 17",-0.06308972843383409
2017-05-04,147.4954,147.7275,147.0034,147.6439,4280613,4280613,0.389881,0.265,147.4672,"May 4, 17",-0.06060897195262707
2017-05-05,142.5105,144.6084,142.0278,143.9308,12521335,12521335,-3.7131,-2.515,143.676,"May 5, 17",-0.08423373956065353
2017-05-08,143.2277,143.8557,142.6653,143.4433,7491966,7491966,-0.487467,-0.339,143.32,"May 8, 17",-0.08733548048034682
2017-05-09,143.0402,143.5089,142.0609,142.5809,6853043,6853043,-0.862366,-0.601,142.6498,"May 9, 17",-0.09282253969910247
2017-05-10,142.1507,142.8246,141.6623,141.7748,4999861,4999861,-0.806124,-0.565,142.1364,"May 10, 17",-0.09795138760754299
2017-05-11,141.5873,141.6811,140.4063,141.2124,5627964,5627964,-0.562413,-0.397,141.0353,"May 11, 17",-0.10152968318341059
2017-05-12,140.8843,141.7889,140.6031,140.9499,3715702,3715702,-0.262458,-0.186,141.0017,"May 12, 17",-0.10319985137093764
2017-05-15,141.1843,142.3185,141.0251,142.0185,4245471,4245471,1.0686,0.758,141.9554,"May 15, 17",-0.09640083527497025
2017-05-16,142.1591,144.3432,142.1591,144.0526,5513690,5513690,2.0341,1.432,143.4991,"May 16, 17",-0.0834587815216409
2017-05-17,143.6964,144.4838,141.4374,141.4749,5191494,5191494,-2.5777,-1.789,142.3354,"May 17, 17",-0.09985951499588354
2017-05-18,141.4092,141.8498,140.7062,141.3343,3274371,3274371,-0.140603,-0.099,141.3513,"May 18, 17",-0.10075408888985031
2017-05-19,141.5498,142.909,141.4374,142.4591,5643264,5643264,1.1248,0.796,142.3338,"May 19, 17",-0.0935974977381151
2017-05-22,142.5716,143.2652,142.1021,143.0777,3302539,3302539,0.618655,0.434,142.8854,"May 22, 17",-0.08966162710647985
2017-05-23,143.0121,144.0526,142.4028,142.5059,2564503,2564503,-0.571787,-0.4,142.8639,"May 23, 17",-0.0932997306098246
2017-05-24,142.6747,143.1902,141.7561,142.9559,3732399,3732399,0.44993,0.316,142.7306,"May 24, 17",-0.0904365851454923
2017-05-25,143.6495,144.0994,143.3645,143.6026,2582815,2582815,0.646773,0.452,143.6183,"May 25, 17",-0.08632192698597321
2017-05-26,143.2746,143.4152,142.5341,142.9371,2443507,2443507,-0.665521,-0.463,142.8987,"May 26, 17",-0.09055620100044678
2017-05-30,142.431,143.1059,142.0935,142.2247,3666032,3666032,-0.712388,-0.498,142.4702,"May 30, 17",-0.09508887839775831
2017-05-31,142.5059,143.2277,142.1498,143.0684,3543404,3543404,0.843618,0.593,142.8645,"May 31, 17",-0.08972079877940935
2017-06-01,143.2277,143.2933,142.131,143.1059,2918126,2918126,0.037495,0.026,142.8301,"Jun 1, 17",-0.08948220332404837
2017-06-02,143.4808,143.6026,142.2904,142.5247,3585701,3585701,-0.581161,-0.406,142.655,"Jun 2, 17",-0.09318011475487029
2017-06-05,142.3091,143.3496,142.1803,142.8621,3975268,3975268,0.337447,0.237,142.9098,"Jun 5, 17",-0.09103339191116876
2017-06-06,142.4778,143.3121,142.4778,142.8246,3797173,3797173,-0.037492,-0.026,142.9189,"Jun 6, 17",-0.09127198736652974
2017-06-07,143.462,144.54,141.353,141.5217,4865712,4865712,-1.3029,-0.912,142.4637,"Jun 7, 17",-0.09956174786759288
2017-06-08,141.5405,143.2465,141.4655,142.5716,3708962,3708962,1.0498,0.742,142.5268,"Jun 8, 17",-0.09288171137203215
2017-06-09,142.4778,144.6009,142.3653,144.4463,4361460,4361460,1.8747,1.315,143.732,"Jun 9, 17",-0.08095384736762407
2017-06-12,144.5306,147.3521,144.3713,145.4586,6471479,6471479,1.0123,0.701,145.8139,"Jun 12, 17",-0.07451304258197197
2017-06-13,145.7023,145.7398,144.4931,144.5869,3523529,3523529,-0.871739,-0.599,144.861,"Jun 13, 17",-0.08005927347365711
2017-06-14,144.3244,145.2336,143.3589,144.1744,3049726,3049726,-0.412435,-0.285,144.2362,"Jun 14, 17",-0.08268382348262845
2017-06-15,143.687,144.9993,143.687,144.5588,4654297,4654297,0.384315,0.267,144.6482,"Jun 15, 17",-0.08023806100154113
2017-06-16,144.5681,145.6836,143.3848,145.6461,6741963,6741963,1.0873,0.752,145.1277,"Jun 16, 17",-0.07332006530516688
2017-06-19,145.7679,146.096,144.8587,145.1399,4629592,4629592,-0.506172,-0.348,145.3015,"Jun 19, 17",-0.07654078582526667
2017-06-20,144.8025,145.6545,144.5869,145.243,4481843,4481843,0.103109,0.071,145.2573,"Jun 20, 17",-0.07588480738666088
2017-06-21,146.0304,146.0304,143.7807,144.1557,3959668,3959668,-1.0873,-0.749,144.3105,"Jun 21, 17",-0.08280280308303511
2017-06-22,144.8681,145.2805,144.062,144.7275,2376819,2376819,0.571784,0.397,144.7832,"Jun 22, 17",-0.07916469957969036
2017-06-23,144.6712,144.9899,144.1651,144.4556,3282205,3282205,-0.271833,-0.188,144.5144,"Jun 23, 17",-0.08089467569469455
2017-06-26,145.0181,145.9929,144.9431,145.5055,2153494,2153494,1.0498,0.727,145.5277,"Jun 26, 17",-0.07421463919913365
2017-06-27,145.2899,145.6086,144.8212,145.0555,2386491,2386491,-0.44993,-0.309,145.2152,"Jun 27, 17",-0.07707778466346597
2017-06-28,145.4305,145.8054,145.0837,145.5898,2220954,2220954,0.534292,0.368,145.5708,"Jun 28, 17",-0.07367827661548218
2017-06-29,145.618,145.9835,143.9963,144.4744,3262159,3262159,-1.1155,-0.766,144.8871,"Jun 29, 17",-0.08077505983974025
2017-06-30,144.615,144.8212,143.5464,144.1932,3571536,3571536,-0.281207,-0.195,144.348,"Jun 30, 17",-0.08256420762767414
2017-07-03,143.9588,146.2507,143.9026,145.8336,2822651,2822651,1.6404,1.138,145.4276,"Jul 3, 17",-0.0721270880283618
2017-07-05,146.0116,146.1241,144.0057,144.0432,3564354,3564354,-1.7903,-1.228,144.6985,"Jul 5, 17",-0.08351858944911805
2017-07-06,143.7526,144.1932,142.6934,142.8153,2757522,2757522,-1.2279,-0.852,143.1772,"Jul 6, 17",-0.09133115903945924
2017-07-07,143.059,143.8745,142.6091,143.3589,2460060,2460060,0.543665,0.381,143.4312,"Jul 7, 17",-0.08787247931854594
2017-07-10,143.3308,144.2494,143.0684,143.8089,3206209,3206209,0.449931,0.314,143.8047,"Jul 10, 17",-0.08500933385421382
2017-07-11,143.6589,144.0245,142.5247,143.5933,3447509,3447509,-0.215591,-0.15,143.4629,"Jul 11, 17",-0.08638109865890273
2017-07-12,143.8651,144.5775,143.462,144.0713,3097850,3097850,0.478051,0.333,144.1183,"Jul 12, 17",-0.08333980192123423
2017-07-13,144.0713,144.5306,143.5933,144.0057,2476112,2476112,-0.065616,-0.046,144.1237,"Jul 13, 17",-0.08375718490447923
2017-07-14,144.3619,144.929,143.7901,144.5775,3256372,3256372,0.571787,0.397,144.528,"Jul 14, 17",-0.08011908140113445
2017-07-17,143.9682,144.24,142.7027,143.4246,4762592,4762592,-1.1529,-0.797,143.408,"Jul 17, 17",-0.0874544600807535
2017-07-18,142.8153,144.6244,142.4778,144.3525,7566818,7566818,0.927981,0.647,143.7851,"Jul 18, 17",-0.08155065413330052
2017-07-19,140.6219,140.8375,137.5192,138.2878,14293610,14293610,-6.0647,-4.201,138.4671,"Jul 19, 17",-0.1201375836833794
2017-07-20,138.2878,139.5064,137.8192,138.4097,7212233,7212233,0.121857,0.088,138.5059,"Jul 20, 17",-0.1193619893898193
2017-07-21,138.3441,138.6066,137.3317,137.866,6509459,6509459,-0.543664,-0.393,137.9225,"Jul 21, 17",-0.12282130536528006
2017-07-24,137.7911,137.8285,136.6662,136.8443,3877593,3877593,-1.0217,-0.741,136.9792,"Jul 24, 17",-0.12932191807840948
2017-07-25,137.388,138.2504,136.8818,137.0318,4208895,4208895,0.187472,0.137,137.5083,"Jul 25, 17",-0.12812894080160442
2017-07-26,137.1068,137.2849,135.4195,136.2538,3932361,3932361,-0.778004,-0.568,136.0369,"Jul 26, 17",-0.13307900118216093
2017-07-27,135.9163,136.2866,134.6415,135.982,6430841,6430841,-0.271833,-0.2,135.6596,"Jul 27, 17",-0.13480834104261766
2017-07-28,135.7382,135.9538,134.829,135.2508,3054834,3054834,-0.731137,-0.538,135.3413,"Jul 28, 17",-0.13946063429488367
2017-07-31,135.3352,135.8507,135.1383,135.607,4355718,4355718,0.356195,0.263,135.5039,"Jul 31, 17",-0.13719429559622784
2017-08-01,135.9163,136.2819,135.3539,136.0663,2549397,2549397,0.459303,0.339,135.9307,"Aug 1, 17",-0.13427197845896602
2017-08-02,136.0288,136.1882,135.1852,135.4008,3540949,3540949,-0.665522,-0.489,135.479,"Aug 2, 17",-0.1385062524734396
2017-08-03,135.3821,136.235,135.3821,135.8601,3035393,3035393,0.459305,0.339,135.8523,"Aug 3, 17",-0.13558393533617794
2017-08-04,135.9163,136.2819,135.3539,136.0663,2549400,2549400,0.206217,0.152,135.9307,"Aug 4, 17",-0.13427197845896602
2017-08-07,135.9163,136.0007,133.8073,134.4822,4618284,4618284,-1.5841,-1.164,134.4853,"Aug 7, 17",-0.14435088674796304
2017-08-08,134.5106,135.2305,134.5106,134.6148,3298718,3298718,0.132595,0.099,134.848,"Aug 8, 17",-0.14350721321780652
2017-08-09,134.2738,134.539,133.7433,134.2927,2925770,2925770,-0.322067,-0.239,134.1242,"Aug 9, 17",-0.14555658911572078
2017-08-10,134.1696,134.9084,133.7812,134.359,4525378,4525378,0.066308,0.049,134.3731,"Aug 10, 17",-0.1451347523506424
2017-08-11,134.9369,135.0695,134.0559,134.359,3004360,3004360,0,0,134.3884,"Aug 11, 17",-0.1451347523506424
2017-08-14,134.5106,135.2305,134.4538,134.8137,2248607,2248607,0.454684,0.338,134.8322,"Aug 14, 17",-0.14224170292257163
2017-08-15,135.0316,135.7799,133.1655,134.5769,4681545,4681545,-0.236814,-0.176,134.6889,"Aug 15, 17",-0.1437483536913581
2017-08-16,134.3117,135.3726,134.1412,134.9842,3287821,3287821,0.40732,0.303,134.9811,"Aug 16, 17",-0.1411568889188637
2017-08-17,135.0032,135.3536,133.2792,133.2792,4422087,4422087,-1.7051,-1.263,134.0574,"Aug 17, 17",-0.1520050289559445
2017-08-18,133.4402,133.7054,132.2182,132.3319,4152714,4152714,-0.947259,-0.711,132.6236,"Aug 18, 17",-0.15803226828563768
2017-08-21,132.2277,133.0139,131.792,132.9287,3190691,3190691,0.596773,0.451,132.5891,"Aug 21, 17",-0.15423510114538555
2017-08-22,133.2223,133.7054,132.976,133.5728,2544446,2544446,0.644136,0.485,133.4116,"Aug 22, 17",-0.15013698560410466
2017-08-23,133.2792,135.5052,133.2602,134.6432,4048317,4048317,1.0704,0.801,134.8015,"Aug 23, 17",-0.14332651692627973
2017-08-24,134.9842,136.102,134.7474,135.401,3592183,3592183,0.757807,0.563,135.6358,"Aug 24, 17",-0.13850497996434427
2017-08-25,135.742,136.5851,135.6947,136.1588,2872893,2872893,0.757805,0.56,136.3005,"Aug 25, 17",-0.13368344300240884
2017-08-28,136.5093,136.9356,134.88,134.9937,5134463,5134463,-1.1651,-0.856,135.3488,"Aug 28, 17",-0.14109644473683888
2017-08-29,134.6053,135.8604,134.4159,135.5905,3009520,3009520,0.596773,0.442,135.5053,"Aug 29, 17",-0.13729927759658672
2017-08-30,135.7041,135.7231,134.899,135.0411,2735966,2735966,-0.549411,-0.405,135.1879,"Aug 30, 17",-0.1407948600812625
2017-08-31,135.4768,136.083,135.1074,135.4863,3656428,3656428,0.445212,0.33,135.6126,"Aug 31, 17",-0.13796225483521649
2017-09-01,135.4389,136.8787,135.4389,136.4809,3351733,3351733,0.99462,0.734,136.4506,"Sep 1, 17",-0.13163406710449474
2017-09-05,135.9315,136.7438,135.1737,135.4957,3098735,3098735,-0.985148,-0.722,135.7031,"Sep 5, 17",-0.13790244690773934
2017-09-06,136.2914,136.8503,135.9315,136.2346,3273344,3273344,0.738862,0.545,136.4609,"Sep 6, 17",-0.13320116205530583
2017-09-07,136.4998,137.0114,134.899,135.3631,4188158,4188158,-0.871477,-0.64,135.5499,"Sep 7, 17",-0.13874612043789586
2017-09-08,135.5999,135.5999,134.1696,134.9369,3366169,3366169,-0.426267,-0.315,134.8863,"Sep 8, 17",-0.14145783731989223
2017-09-11,135.9694,137.4755,135.4673,137.2197,4613381,4613381,2.2829,1.692,137.0348,"Sep 11, 17",-0.12693341850660889
2017-09-12,137.4566,138.6501,136.8882,138.0723,5238148,5238148,0.852533,0.621,137.9568,"Sep 12, 17",-0.12150871223352067
2017-09-13,137.6839,138.5743,137.6744,138.2901,4100980,4100980,0.217868,0.158,138.1743,"Sep 13, 17",-0.12012294982878398
2017-09-14,138.167,138.6596,137.8355,137.8639,3756861,3756861,-0.426265,-0.308,138.0898,"Sep 14, 17",-0.12283466671078036
2017-09-15,137.1819,137.5134,136.4809,137.1819,7397233,7397233,-0.682025,-0.495,137.1139,"Sep 15, 17",-0.12717392272561265
2017-09-18,137.1724,137.807,136.6609,136.9261,3019514,3019514,-0.25576,-0.186,137.1035,"Sep 18, 17",-0.12880146185844873
2017-09-19,137.1534,137.3334,136.6135,136.7745,3464383,3464383,-0.151562,-0.111,136.9144,"Sep 19, 17",-0.1297660237526549
2017-09-20,137.2861,138.1859,136.803,138.1859,5447519,5447519,1.4114,1.032,137.861,"Sep 20, 17",-0.12078592706741374
2017-09-21,137.9681,138.1965,137.4471,137.5987,2555596,2555596,-0.587299,-0.425,137.7818,"Sep 21, 17",-0.12452201377109343
2017-09-22,137.9112,137.9112,136.964,137.4755,2792323,2792323,-0.123142,-0.089,137.4628,"Sep 22, 17",-0.1253058793737728
2017-09-25,137.466,138.328,137.2671,138.1765,5213144,5213144,0.700969,0.51,138.0067,"Sep 25, 17",-0.1208457349948909
2017-09-26,138.6406,139.6447,138.2428,138.8301,4488620,4488620,0.653607,0.473,138.9393,"Sep 26, 17",-0.11668717527158538
2017-09-27,138.9438,139.1522,137.3808,137.9776,3502736,3502736,-0.852532,-0.614,138.0536,"Sep 27, 17",-0.12211124529012579
2017-09-28,137.665,138.167,136.604,137.9776,2774788,2774788,0,0,137.6578,"Sep 28, 17",-0.12211124529012579
2017-09-29,137.7786,138.006,137.2766,137.4281,2654731,2654731,-0.549409,-0.398,137.4769,"Sep 29, 17",-0.1256074640293492
2017-10-02,137.6839,139.119,137.5513,138.9248,2973224,2973224,1.4967,1.089,138.7548,"Oct 2, 17",-0.11608464221498026
2017-10-03,138.9532,139.4362,138.6217,139.0385,2302724,2302724,0.113669,0.082,139.029,"Oct 3, 17",-0.11536122079432569
2017-10-04,139.2469,139.2658,138.4038,138.7543,2244433,2244433,-0.284175,-0.204,138.8276,"Oct 4, 17",-0.11716945621868836
2017-10-05,138.9438,139.7584,138.7543,138.9816,2686539,2686539,0.22734,0.164,139.1904,"Oct 5, 17",-0.11572324963192689
2017-10-06,138.9059,139.1048,138.6027,138.7543,2623184,2623184,-0.22734,-0.164,138.7661,"Oct 6, 17",-0.11716945621868836
2017-10-09,138.7732,139.9952,138.6312,139.6163,2682556,2682556,0.862004,0.621,139.5849,"Oct 9, 17",-0.11168494201812315
2017-10-10,139.9194,141.094,139.8626,140.6678,4032601,4032601,1.0515,0.753,140.6235,"Oct 10, 17",-0.10499472544980021
2017-10-11,140.573,140.6393,139.5121,139.8342,3702238,3702238,-0.833587,-0.593,139.8965,"Oct 11, 17",-0.11029854335883865
2017-10-12,139.7773,140.0899,139.029,139.2753,3264344,3264344,-0.558882,-0.4,139.4826,"Oct 12, 17",-0.11385457002553939
2017-10-13,139.7016,140.052,139.19,139.3416,2506584,2506584,0.066309,0.048,139.5393,"Oct 13, 17",-0.11343273326046104
2017-10-16,139.4553,139.8815,138.7827,139.0858,3052091,3052091,-0.25576,-0.184,139.0318,"Oct 16, 17",-0.11506027239329694
2017-10-17,138.8964,139.3605,138.4701,138.8111,6372393,6372393,-0.274704,-0.198,138.8098,"Oct 17, 17",-0.11680806363563483
2017-10-18,148.8331,152.7264,148.6721,151.116,30490192,30490192,12.3049,8.864,151.0728,"Oct 18, 17",-0.038517577804387325
2017-10-19,151.3718,152.4706,150.6945,152.4138,9914169,9914169,1.2977,0.859,151.798,"Oct 19, 17",-0.030260266285253273
2017-10-20,152.5748,153.9104,151.3434,153.5221,7868803,7868803,1.1083,0.727,152.8149,"Oct 20, 17",-0.023208657133876955
2017-10-23,153.5031,153.9388,151.1255,151.135,5779378,5779378,-2.3871,-1.555,152.1729,"Oct 23, 17",-0.03839668944033789
2017-10-24,151.2297,151.2771,146.9869,147.6585,8194690,8194690,-3.4764,-2.3,148.2218,"Oct 24, 17",-0.060516078788673176
2017-10-25,147.7817,148.1227,144.9873,145.3993,5444800,5444800,-2.2592,-1.53,145.8952,"Oct 25, 17",-0.07489034152871606
2017-10-26,146.1713,146.9386,145.4419,145.4988,4300543,4300543,0.099461,0.068,146.1294,"Oct 26, 17",-0.07425726825382498
2017-10-27,146.3892,146.4745,144.8461,145.5746,4895186,4895186,0.075782,0.052,145.6162,"Oct 27, 17",-0.0737749873067218
2017-10-30,145.6503,146.4366,144.6557,146.2187,4210402,4210402,0.644134,0.442,145.8564,"Oct 30, 17",-0.06967687176544092
2017-10-31,146.1903,146.7586,144.8641,145.9345,4328258,4328258,-0.284177,-0.194,145.7704,"Oct 31, 17",-0.07148510718980361
2017-11-01,145.9724,146.7302,145.7166,145.9061,3240246,3240246,-0.028418,-0.019,146.0573,"Nov 1, 17",-0.07166580348133038
2017-11-02,146.0482,146.3418,144.8452,145.262,3397628,3397628,-0.644135,-0.441,145.3614,"Nov 2, 17",-0.07576391902261126
2017-11-03,145.3283,145.3756,143.5001,143.5853,4431825,4431825,-1.6766,-1.154,144.0502,"Nov 3, 17",-0.08643199902271313
2017-11-06,143.7653,143.8127,142.3539,142.8843,4498871,4498871,-0.70097,-0.488,142.9109,"Nov 6, 17",-0.09089214340159504
2017-11-07,143.3864,143.519,142.5623,143.3674,3701052,3701052,0.483102,0.338,143.1751,"Nov 7, 17",-0.08781839768199746
2017-11-08,143.6043,143.7884,142.3539,143.5758,4634439,4634439,0.208397,0.145,143.2696,"Nov 8, 17",-0.08649244320473794
2017-11-09,143.4418,145.2309,143.3749,143.7958,4776056,4776056,0.219986,0.153,144.196,"Nov 9, 17",-0.08509268319995314
2017-11-10,144.1307,144.3603,142.686,142.7052,4307276,4307276,-1.0907,-0.758,143.1164,"Nov 10, 17",-0.09203167529639929
2017-11-13,142.4373,142.5521,141.5188,141.9781,5107546,5107546,-0.727112,-0.51,141.9812,"Nov 13, 17",-0.09665788211221238
2017-11-14,141.5475,142.5234,141.1074,142.4469,3757951,3757951,0.468797,0.33,141.9639,"Nov 14, 17",-0.09367512079292592
2017-11-15,141.5954,142.2699,139.8838,140.7343,4773328,4773328,-1.7125,-1.202,140.9775,"Nov 15, 17",-0.10457161617562673
2017-11-16,141.337,143.174,141.117,142.6669,5446453,5446453,1.9326,1.373,142.4758,"Nov 16, 17",-0.0922753607881413
2017-11-17,142.8774,143.6523,142.3894,142.5234,4916500,4916500,-0.143508,-0.101,142.9165,"Nov 17, 17",-0.09318838606398938
2017-11-20,144.1211,145.3744,143.4131,143.9967,5676495,5676495,1.4734,1.034,144.4463,"Nov 20, 17",-0.08381444781376578
